ProlificID,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ID,Age.x,Gender.x,Education,Race,Study.About,Speaker.from,From.South,From.Midwest,Kind,Friendly,Intelligent,Wealthy,Professional,Attractive,Would.Be.Friends,Happy,Relatable,Educated,I.Lived.in.South,I.Familiar.South.Speech,I.Friends.South,I.Would.Live.South,I.Like.Southerners.Talk,I.have.Southern.accent,Parents.have.accent,Colleagues.have.accent,I.imitate.accent,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q11_15,Q11_16,Q11_17,Q11_18,Q11_19,Q11_39,Q11_40,Q11_41,Q11_20,Q11_21,Q11_22,Q11_23,Q11_24,Q11_25,Q11_26,Q11_27,Q11_28,Q11_29,Q11_30,Q11_31,Q11_32,Q11_33,Q11_34,Q11_35,Q11_36,Q11_37,Q11_38,Q11_42,Q11_43,Q11_44,Q12_51,Q12_52,Q12_53,Q12_54,Q12_55,Q12_56,Q12_57,Q12_58,Q12_59,Q12_60,Q12_61,Q12_62,Q12_63,Q12_64,Q12_65,Q12_66,Q12_67,Q12_68,Q12_69,Q12_70,Q12_71,Q12_72,Q12_73,Q12_74,Q12_75,Q12_76,Q12_77,Q12_78,Q12_79,Q12_80,Q12_81,Q12_82,Q12_83,Q12_84,Q12_85,Q12_86,Q12_87,Q12_88,Q12_89,Q12_90,Q12_91,Q12_92,Q12_93,Q12_94,Q12_95,Q12_96,Q12_97,Q12_98,Q12_99,Q12_100,Q13.1_1,Q13.1_2,Q13.1_3,Q13.1_4,Q13.1_5,Q13.1_6,Q13.1_7,Q13.1_8,Q13.1_9,Q13.1_10,Q13.1_11,Q13.1_12,Q13.1_13,Q13.1_14,Q13.1_15,Q13.1_16,Q13.1_17,Q13.1_18,Q13.1_19,Q13.1_20,Q13.1_21,Q13.1_22,Q13.1_23,Q13.1_24,Q13.1_25,Q13.1_26,Q13.1_27,Q13.1_28,Q13.1_29,Q13.1_30,Q13.1_31,Q13.1_32,Q13.1_33,Q7,Time,IbexID,Age.y,Gender.y,Dialect,Test,Notes
5cfd7167adab2f0016d1571f,43666.82847,43666.83472,IP Address,67.84.142.79,100,541,TRUE,43666.83472,R_sYbW0PhsxRZxqmZ,NA,NA,NA,NA,40.89700317,-74.15730286,anonymous,EN,5cfd7167adab2f0016d1571f,40,Male,Some college,,"Testing whether an AI can recognize words, or different accents in different areas?",Southern US,100,13,81,82,83,79,79,69,97,95,65,72,5,12,22,32,26,1,1,1,1,1,2,2,2,5,5,3,3,4,5,5,1,3,2,5,2,5,2,3,5,5,4,3,5,5,1,3,5,3,5,5,5,4,4,2,2,3,4,3,4,1,2,3,5,1,2,3,4,4,4,4,4,4,2,1,4,4,4,2,3,1,1,4,3,1,3,3,1,2,4,1,3,4,4,2,1,4,1,4,1,1,1,2,1,3,3,4,2,3,3,2,3,2,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"The words were easier to guess than expected, fun study overall.",1563666825,94d7f39383c020b391115bc7817f82c1,40,M,Non-Southern,S1,
5cfe3ec7591d170019447590,43695.60764,43695.61875,IP Address,174.87.62.93,100,907,TRUE,43695.61875,R_3Oi8yGTQf2djuRk,NA,NA,NA,NA,33.45399475,-84.15339661,anonymous,EN,5cfe3ec7591d170019447590,32,Male,High school diploma,Black or African American,Finding out if people guess words better in written form or spoken form.,America,22,59,69,73,72,50,68,50,50,58,28,69,95,62,42,8,2,1,1,1,14,1,4,4,1,4,4,1,1,4,4,1,1,4,1,4,1,1,1,2,4,5,1,2,4,4,1,4,4,1,3,4,3,4,4,3,1,3,4,1,4,1,1,1,1,1,4,3,3,3,2,4,4,1,3,2,3,2,3,2,2,1,1,1,1,2,3,3,4,3,3,3,3,3,2,3,4,2,2,2,3,4,1,2,1,2,1,3,1,3,2,1,1,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No,1566153344,6498a0599c9228d4f0f95bc487273c71,32,M,Southern,M3,
5cfff7fb63c70500010479ad,43698.54861,43698.5625,IP Address,70.178.39.136,100,1172,TRUE,43698.5625,R_1mQwjB9fmq8eLk0,NA,NA,NA,NA,35.34309387,-94.37149811,anonymous,EN,5cfff7fb63c70500010479ad,52,Female,Some college,White,I would guess the ability people have to answer things at a certain rate of speed based on whether it's heard or written.,Arkansas! Southern States of the United States~,100,80,60,60,80,50,80,50,70,50,70,70,100,100,100,100,100,100,100,100,100,4,2,5,1,4,1,4,1,4,5,2,1,5,1,2,2,5,1,1,3,1,4,1,1,2,2,1,5,1,4,1,5,5,3,1,2,1,4,1,2,3,4,1,2,3,1,4,1,2,2,1,4,1,3,3,3,3,2,3,1,3,1,1,1,1,1,2,2,3,1,4,2,1,1,4,4,1,2,1,3,2,2,1,2,2,1,4,3,1,2,3,3,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Nope, thank ya.",1566407417,c120691faa5925dbce868930c87c584c,52,F,Southern,S1,
5d014a5dcd2e40001827abde,43696.52153,43696.52986,IP Address,198.14.205.174,100,719,TRUE,43696.52986,R_2ZIfW8b5kPpuPDs,NA,NA,NA,NA,31.56069946,-84.73809814,anonymous,EN,5d014a5dcd2e40001827abde,41,Female,Some college,White,How well people are able to discern a word based on written versus verbal clues.,Somehwere in the southern United States like Georgia or Tennessee. ,100,0,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,4,2,5,2,5,3,5,2,4,5,3,1,5,2,4,3,5,2,2,5,2,4,2,4,5,4,2,5,2,5,2,4,5,4,3,3,2,4,2,5,5,4,1,4,3,2,4,3,2,2,1,4,2,3,3,3,3,3,2,3,3,2,2,2,1,2,2,2,3,1,3,2,2,2,3,3,1,3,2,2,3,3,2,4,2,2,2,3,2,2,3,3,2,4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,1566232295,385b4c75cf734a555dda577e2a901fd6,41,F,Southern,S2,
5d0825b656645b00189807f1,43653.48056,43653.48958,IP Address,47.133.35.197,100,771,TRUE,43653.48958,R_pskAPC2s6UWxTTr,NA,NA,NA,NA,34.74189758,-77.45760345,anonymous,EN,5d0825b656645b00189807f1,29,Female,High school diploma,,"I think the experiment is to see if people are faster at finding out a word through written text, or through speaking. ",Somewhere in the south.,100,0,84,85,51,37,82,88,91,98,90,66,100,100,100,100,100,87,67,100,100,2,2,4,4,2,4,4,4,1,4,2,2,3,4,2,2,5,5,5,1,4,4,4,1,2,2,4,3,5,2,4,4,3,4,4,2,1,4,4,3,2,2,4,1,3,3,1,1,4,3,1,4,2,3,2,4,3,2,1,2,2,1,1,1,1,4,2,4,2,3,4,4,4,1,4,2,3,3,4,4,2,1,1,1,3,4,3,3,1,4,2,3,4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Very good and direct survey. Instructions were very clear.,1562513538,962c6f64dedd15a12e9e66d8212ca903,29,F,Southern,S3,
5d0845f9e4b46500019376af,43634.86875,43634.87778,IP Address,71.28.202.114,100,827,TRUE,43634.87778,R_2QRmu8aN60XVvSG,NA,NA,NA,NA,38.00520325,-84.42299652,anonymous,EN,5d0845f9e4b46500019376af,23,Male,Some college,,using software to figure out what a person is saying into a microphone,the southern part of the united states,100,45,50,50,31,31,59,31,31,50,36,50,100,100,100,30,30,0,100,60,50,2,1,4,5,3,5,4,3,2,5,3,1,4,4,3,1,5,4,5,5,5,4,4,4,3,1,3,4,2,3,4,4,4,4,4,2,1,3,4,5,5,3,3,3,2,3,3,3,3,2,3,4,2,3,2,2,1,3,3,4,3,1,3,1,1,2,3,2,2,4,4,2,4,4,3,3,2,2,1,2,3,2,3,3,2,1,2,3,2,4,3,3,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,hopefully the quality of the recordings was acceptable ,NA,NA,NA,NA,NA,NA,NA
5d089b117c6dc0001ade60db,43654.86042,43654.87153,IP Address,73.90.204.142,100,948,TRUE,43654.87153,R_cZT12jrryQImTgl,NA,NA,NA,NA,36.74049377,-119.7508011,anonymous,EN,5d089b117c6dc0001ade60db,26,Male,High school diploma,,I think it was about seeing if the general population pronounces and guess words correctly.  Also to see if people are better at read for themselves or being told the question to answer.  I found it funny some of the answer rhymed I wonder if that was done on purpose?,She sounded like she was from The United States,NA,NA,100,100,100,50,80,80,50,90,50,88,NA,80,100,50,50,NA,NA,NA,80,3,1,5,NA,5,5,3,2,5,5,3,NA,5,NA,5,5,5,NA,2,5,4,5,3,5,5,4,4,5,NA,5,4,4,5,5,2,3,NA,5,3,5,5,3,2,5,NA,2,4,3,4,NA,2,3,3,2,3,4,3,2,NA,3,3,NA,3,2,4,NA,4,2,2,2,3,4,4,2,4,4,NA,4,2,4,4,3,NA,4,NA,4,4,3,NA,4,3,3,NA,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,None,1562632761,1e49eb91dbe7864a421f77ddb58b1c7a,26,M,Non-Southern,M2,
5d0a50cb3fd128001a131eff,43695.91597,43695.91944,IP Address,73.184.204.17,100,347,TRUE,43695.91944,R_2tu3KxzQBfGF3pL,NA,NA,NA,NA,33.97210693,-84.44059753,anonymous,EN,5d0a50cb3fd128001a131eff,18,Female,Some high school or less,Black or African American,Seeing if hearing or reading descriptions are easier,United States,1,72,99,99,98,99,97,96,98,99,99,98,98,100,99,98,98,98,98,98,58,4,5,3,2,2,3,3,2,4,4,2,1,2,4,5,2,1,1,3,5,5,1,5,4,3,2,4,3,5,5,5,5,5,4,4,5,4,3,3,3,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,2,2,3,2,2,3,2,3,3,3,2,2,2,2,3,3,3,2,2,3,3,3,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1566179934,9bb959a48ad5b34570c9ad1802b46b29,18,F,Southern,M2,
5d14445a4e1adb0001bff411,43666.87222,43666.88194,IP Address,173.48.188.185,100,826,TRUE,43666.88194,R_325wib5bKhm0jBA,NA,NA,NA,NA,42.12930298,-70.91329956,anonymous,EN,5d14445a4e1adb0001bff411,29,Male,Bachelor's degree,,Testing how we can solve questions in different forms.,Penn College ,100,82,85,86,68,51,72,64,69,81,73,69,0,0,61,NA,39,0,0,0,41,4,2,5,2,2,4,4,2,2,5,3,2,4,2,2,3,3,2,4,3,4,4,3,2,3,3,4,4,4,4,4,4,4,2,5,4,2,3,4,4,3,4,2,2,2,3,3,3,3,1,1,3,2,2,1,3,2,4,3,3,3,1,4,1,1,3,3,4,2,2,3,3,3,3,4,3,2,3,2,4,3,3,3,4,1,2,3,3,2,4,3,2,4,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Nope,1563670528,825159aeca30a5690e6321f2e8b3398c,29,M,Non-Southern,S2,
5d15c23e3664910018735bea,43654.87431,43654.87986,IP Address,173.16.248.42,100,442,TRUE,43654.87986,R_2QGt4p4La2ogNmJ,NA,NA,NA,NA,38.9420929,-122.7776947,anonymous,EN,5d15c23e3664910018735bea,22,Male,High school diploma,,"I have many ideas, but to type them out, it would be over the time limit.",I don't know.,51,51,50,55,48,50,91,0,46,45,0,45,0,0,NA,0,50,0,0,0,0,1,1,3,3,1,3,3,3,1,3,3,1,3,5,1,1,5,3,4,5,5,5,3,5,1,3,3,5,1,1,5,5,1,3,3,1,1,3,5,3,1,5,3,1,1,4,1,1,3,1,2,2,1,1,1,2,3,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,3,1,1,3,4,3,1,1,1,1,1,1,2,1,1,1,2,4,1,1,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,1562633988,2084f753dc5b2a450d80c7a544ccfc7b,22,M,Non-Southern,M2,
5d16498831d82000012b1139,43781.60694,43781.62014,IP Address,24.54.109.215,100,1103,TRUE,43781.62014,R_3qrLs02z35xmxeG,NA,NA,NA,NA,32.44129944,-81.77110291,anonymous,EN,5d16498831d82000012b1139,40,Female,Associate's degree,Black or African American,I would rather do this type of survey than most others. ,I have no idea.,51,52,85,86,87,53,100,55,56,56,57,100,100,100,100,100,80,100,100,53,100,1,3,4,1,3,4,5,1,5,2,4,1,5,2,3,4,4,1,2,2,4,5,2,4,2,3,2,4,2,3,4,4,4,4,4,2,1,3,4,3,3,3,2,1,2,3,2,1,1,3,1,3,1,2,1,2,4,1,2,1,1,1,2,1,4,2,2,2,3,4,3,3,2,1,4,2,2,1,4,2,3,1,3,1,1,4,2,1,3,2,1,1,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,No.,1573587276,8f2aabef4bcf061e8eb8937d879b5927,40,F,Southern,S1,
5d166f8340218700169a0814,43660.91736,43660.92569,IP Address,173.18.25.162,100,715,TRUE,43660.92569,R_3m47kzPXfGMZK3N,NA,NA,NA,NA,37.77479553,-89.09780121,anonymous,EN,5d166f8340218700169a0814,21,Male,High school diploma,,Seeing if people pay attention better by reading or hearing.,"A city, such as New York City",20,20,100,100,50,50,80,75,50,50,50,85,100,100,100,50,100,85,85,85,100,NA,1,NA,5,4,1,5,3,1,5,4,NA,5,5,5,4,5,NA,5,5,5,5,3,4,5,4,3,5,5,5,5,5,5,NA,5,NA,NA,3,5,5,5,3,5,5,NA,4,4,4,4,4,3,4,4,NA,1,4,4,4,NA,4,NA,NA,4,NA,NA,4,4,NA,NA,4,NA,4,4,NA,4,NA,3,3,NA,4,NA,NA,2,4,4,3,4,2,1,4,3,4,4,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,1563156072,9f6018eab60e4cc266d0edc25be95127,21,M,Non-Southern,M3,
5d184b040a274600013f7107,43666.89653,43666.90972,IP Address,104.33.101.184,100,1164,TRUE,43666.90972,R_71KBK6cQu4NfsdP,NA,NA,NA,NA,34.22779846,-118.4420013,anonymous,EN,5d184b040a274600013f7107,26,Male,Associate's degree,,"It was interesting, and I would like to know what all of this is all about",Penn Arts and Sciences ,0,34,61,61,79,52,99,73,100,67,50,71,3,94,0,2,81,0,0,0,44,2,1,4,2,4,5,5,2,4,5,2,1,5,2,4,3,4,2,5,3,5,5,3,5,4,4,2,4,3,2,5,5,5,5,5,2,3,5,3,5,4,5,3,4,4,3,1,2,3,3,1,3,2,3,2,3,1,4,3,2,1,2,1,1,1,4,1,3,3,3,4,2,4,3,4,3,3,3,1,3,3,2,1,1,3,4,4,3,2,3,3,4,4,4,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"It'll probably be answered in the next screen, but what was the pont of recording my voice?",1563672658,9e09ad5d7f982598042d7a56457ae1c1,26,M,Non-Southern,M1,
5d1855f26be726001a39cf9b,43695.87014,43695.88056,IP Address,24.158.179.228,100,876,TRUE,43695.88056,R_0As0cE9Em5ziwXn,NA,NA,NA,NA,34.75889587,-84.79429626,anonymous,EN,5d1855f26be726001a39cf9b,20,Male,Some college,White,Documenting how well people are able to guess words given proper context and hints.,America.,5,70,60,70,80,15,70,50,50,60,50,85,100,100,90,30,30,0,0,100,70,4,3,5,4,2,1,1,4,1,3,2,4,1,5,2,2,1,4,5,3,1,5,4,2,1,4,5,3,4,4,2,1,1,2,1,2,4,2,5,3,2,2,5,1,1,2,2,4,2,1,4,1,2,1,1,1,1,1,1,3,2,4,1,1,1,3,1,3,4,2,4,2,1,1,4,1,1,2,1,4,1,1,2,2,2,2,3,3,1,4,3,1,3,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"I'm pretty sure there was a mistake in the there on the question about a number that is even, greater than seven, starts with e and is the sum of 4 and 2. The error being the sum of 4 and 2 woud be 6.",1566175998,4905fc9a1ce21ecb38ccb0797d8d6ec5,20,M,Southern,M2,
5d19ab3ee47637001cf4fc53,43654.84653,43654.85069,IP Address,107.210.213.205,100,376,TRUE,43654.85069,R_2UgCWqIZJ3pcvs8,NA,NA,NA,NA,34.07620239,-118.3029022,anonymous,EN,5d19ab3ee47637001cf4fc53,18,Female,Some college,,whether words can be more easily guessed with written or spoken clues,America,29,29,51,59,72,22,52,63,15,19,19,91,1,45,20,0,9,0,0,22,22,3,3,5,2,4,3,4,4,4,4,3,3,5,4,4,4,4,3,2,4,4,4,4,5,4,4,4,4,4,4,3,3,3,5,4,3,3,5,4,4,4,4,3,3,1,2,3,3,4,2,1,3,3,3,2,2,1,2,4,3,3,1,3,1,1,2,2,2,3,3,4,3,3,3,4,3,3,3,1,1,1,2,3,2,3,3,2,3,3,3,2,2,3,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,none,1562631540,c0756fbddbed68120a9c45f1ee889ddc,18,F,Non-Southern,M3,
5d19ada6cbce750017df5734,43654.86042,43654.86736,IP Address,172.72.75.76,100,597,TRUE,43654.86736,R_3CVDxXIm4mLPRgs,NA,NA,NA,NA,35.41549683,-80.61430359,anonymous,EN,5d19ada6cbce750017df5734,20,Female,Some college,,to see if there is a difference in how people process visual clues and audio clues,"the southern united states, specifically from around tennesse, alabama or georgia",100,70,74,78,75,62,66,58,70,69,79,65,100,100,100,100,92,70,70,70,90,4,3,3,4,5,3,4,4,3,4,3,2,3,4,3,3,3,5,4,4,3,4,4,3,3,2,3,3,4,5,3,4,3,3,4,4,3,4,3,4,4,3,4,5,3,2,3,4,4,3,2,3,2,4,3,3,4,3,2,3,2,3,1,1,1,3,2,1,3,3,3,2,2,2,3,4,2,4,3,3,2,2,4,4,2,3,2,3,2,3,3,2,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,1562632767,c14fda6269dc4100a0ae2c7122b92b39,20,F,Southern,S1,
5d1b7d012589050001543830,43660.89514,43660.90694,IP Address,76.184.112.59,100,1026,TRUE,43660.90694,R_120g6mrgm8NpkvW,NA,NA,NA,NA,32.94729614,-96.70279694,anonymous,EN,5d1b7d012589050001543830,20,Female,Some college,,I think the experiment is to understand regional patterns of speech with linguistics.,She could possibly be from the North-East US.,35,50,51,70,71,51,80,51,51,65,61,80,100,100,100,40,50,50,60,40,100,2,2,3,3,5,5,4,3,NA,5,3,1,3,4,4,3,4,3,5,5,3,2,3,2,3,2,3,3,4,5,5,5,3,1,2,2,2,2,5,5,3,2,3,5,1,2,4,2,3,3,1,3,2,3,1,2,2,3,3,3,1,2,2,1,1,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,1,1,3,2,2,1,1,2,3,1,3,3,3,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,1563154133,5f434f573a79ea0868142776b0711886,20,F,Southern,M3,ProblematicFiles
5d1ea7e579b687001af802c6,43695.64722,43695.65486,IP Address,75.110.79.166,100,700,TRUE,43695.65486,R_3suIQiYywm4tXYu,NA,NA,NA,NA,35.3757019,-77.41929626,anonymous,EN,5d1ea7e579b687001af802c6,51,Female,Associate's degree,Black or African American,names and remembering basic things,university,19,82,84,81,83,66,78,72,62,53,52,83,100,100,100,100,89,100,73,92,81,4,2,4,1,4,2,4,2,3,4,3,2,4,3,4,4,4,3,4,4,2,4,3,4,4,4,2,5,3,3,2,5,5,3,4,3,1,4,2,3,4,4,3,3,3,2,3,3,3,3,1,3,3,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,It was very enjoyble and interesting.,1566156625,a8ab889f89a7dd4eea50052a2666e11b,51,F,Southern,S3,
5d1f88912e9f8d00015793b2,43652.92778,43652.93958,IP Address,209.252.175.116,100,1049,TRUE,43652.93958,R_3J2csNCb5jgfunQ,NA,NA,NA,NA,42.02279663,-91.65720367,anonymous,EN,5d1f88912e9f8d00015793b2,26,Male,Associate's degree,,Discern the difference in ability to guess a word from reading and listening to small clues.,Southern United States,90,42,60,60,60,50,90,50,50,50,50,65,NA,85,61,NA,50,NA,NA,NA,NA,5,3,5,NA,4,2,3,3,5,4,3,2,4,4,5,4,3,2,2,4,NA,2,2,5,3,4,2,4,2,3,NA,3,4,4,3,3,3,4,NA,4,2,3,2,3,3,3,4,3,2,4,2,4,2,3,3,3,4,3,2,4,3,2,4,1,1,2,3,2,2,1,3,3,4,3,3,3,2,2,2,3,3,3,2,3,3,2,3,2,2,1,3,4,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"In some of the words that we had to guess, like states or countries, and other words like leg the capitalization of ""A state that is known for potatoes"" the answer was idaho, with the initial letter being shown as a hint as an ""i"" instead of an ""I"". ",1562465757,ba8b1f210ca8f22e4116dea7527e54db,26,M,Non-Southern,S3,
5d32254ab202db00014d5d31,43696.5625,43696.56944,IP Address,47.7.149.96,100,637,TRUE,43696.56944,R_1kOKvvgr6Db8hU0,NA,NA,NA,NA,35.68539429,-88.82810211,anonymous,EN,5d32254ab202db00014d5d31,48,Female,Bachelor's degree,White,verbal v. audio clues and their response times,the southern us,98,1,91,92,84,84,75,86,98,99,98,88,100,100,100,100,100,100,100,100,100,4,4,5,3,5,4,4,3,3,5,4,1,5,3,5,4,5,3,4,5,3,3,1,3,5,5,2,5,5,5,5,4,4,4,1,3,2,3,2,5,5,3,4,5,2,1,4,4,3,2,1,3,1,3,1,2,4,2,3,4,1,4,1,2,1,2,2,3,2,1,2,4,2,2,3,4,3,4,3,2,3,1,3,2,3,3,2,1,2,2,2,1,4,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,1566235802,6265bfa308a4da9e920cfe04f07ee777,48,F,Southern,S1,
